cast,certificates,director,genres,image,plot outline,rating,runtime,title,votes,year,id
"['Robert Logan', 'Heather Rattray', 'Mark Edward Hall', ""George 'Buck' Flower""]","['Australia:G', 'France:Tous publics', 'Germany:12', 'Iceland:L', 'Italy:T', 'Japan:G', 'Norway:A::(recommended rating)', 'Norway:7::(cinema rating)', 'Portugal:M/6', 'United Kingdom:U', 'United States:G']",['Stewart Raffill'],"['Adventure', 'Drama', 'Family', 'Western']",https://m.media-amazon.com/images/M/MV5BZTNjN2JkYjMtZDE1NC00NmRhLWEyYzEtZDMwNjRmNWE4YTQ3XkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg,"In this family classic, two orphans cross the Rocky Mountains on a quest to claim their inheritance, a 400-acre Oregon ranch. On their journey, the pair forms an uncertain alliance with a drifter and together they go on the adventure of a lifetime.",6.4,['100'],Across the Great Divide,814,1976,81
"['Gene Hackman', 'Willem Dafoe', 'Frances McDormand', 'Brad Dourif']","['Argentina:13', 'Australia:M', 'Brazil:12::(video rating)', 'Canada:14A::(Ontario)', 'Canada:13+::(Quebec)', 'Denmark:16', 'Finland:K-16', 'France:Tous publics', 'Hungary:16', 'Iceland:16', 'India:UA', 'India:U::(Bangalore)', 'India:A', 'Ireland:18', 'Ireland:18::(DVD rating)', 'Israel:16::(self-applied)', 'Italy:VM14', 'Japan:G::(self-applied)', 'Mexico:B', 'Netherlands:16', 'Norway:15', 'Peru:14', 'Poland:16::(TV rating)', 'Portugal:M/12::(Qualidade)', 'Russia:16+', 'Singapore:PG', 'South Korea:18', 'Spain:18', 'Sweden:15', 'United Kingdom:18', 'United Kingdom:18::(Blu-ray rating)', 'United Kingdom:18::(DVD rating)', 'United States:TV-14::(TV rating)', 'United States:R', 'United Arab Emirates:18+::(self-applied)', 'West Germany:16']",['Alan Parker'],"['Crime', 'Drama', 'Mystery', 'Thriller']",https://m.media-amazon.com/images/M/MV5BNzMxZTI2NzEtMGE0OC00MTQ3LTk0YjUtODZlMzY4N2U3ZDQwXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his former Sheriff partner.,7.8,['128'],Mississippi Burning,105868,1988,83
"['Dennis Quaid', 'David Thewlis', 'Pete Postlethwaite', 'Dina Meyer']","['Argentina:13', 'Australia:M', 'Brazil:Livre', 'Canada:14+::(Ontario)', 'Canada:PG::(TV rating)', 'Denmark:11', 'Finland:K-12', 'France:Tous publics', 'Germany:12::(w)', 'Hong Kong:IIA', 'Iceland:12', 'India:UA', 'Ireland:PG', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:B', 'Netherlands:12', 'New Zealand:PG', 'Nigeria:G', 'Norway:11', 'Peru:14', 'Philippines:PG::(self-applied)', 'Poland:7', 'Portugal:M/12', 'Saudi Arabia:G', 'Singapore:PG', 'South Africa:PG', 'South Korea:12', 'Spain:T', 'Sweden:11', 'United Kingdom:PG', 'United States:PG-13', 'United Arab Emirates:PG::(DVD rating)']",['Rob Cohen'],"['Action', 'Adventure', 'Fantasy']",https://m.media-amazon.com/images/M/MV5BZGYzMjk3M2MtZDZlYi00YjhmLWFmMmItYjRiMjk4ZWI2N2Q5XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,"The young, sickly King Einon was wounded in a battle. In order for him to survive, he is healed by Draco, a dragon. Some years later, Bowen, a dragonslayer, encounters Draco. The two team up to form a travelling duo that perform an act, but the act is only known by themselves. Bowen supposedly ""slays"" Draco and then collects a reward from the town or village that he protects by killing the dragon who had been ""terrorizing"" them. From there, Bowen and Draco must save the entire kingdom from the rule of the now evil King Einon, who is part of Draco, and Draco a part of him.",6.4,['103'],DragonHeart,100281,1996,84
"['Robert Harron', 'Irene Howley', 'W. Chrystie Miller', 'Clara T. Bracy']",['United Kingdom:A'],['Christy Cabanne'],"['Short', 'Drama', 'War']",https://m.media-amazon.com/images/M/MV5BMmU5ZDUxNTAtY2M3YS00OGUyLThmMTQtNDBjM2M1NzY0MDRjXkEyXkFqcGdeQXVyMTI2OTg5ODQw.jpg,"It was Christmas Eve in the south, but the spirit of peace and love did not pervade the northern girl's heart. The gallantry of the young southern swains, however, was more than manifest, when a drunken band of Unionists entered the house, among them her sweetheart. From him was protection needed most. His rival, a Confederate soldier, showed her that character is far above political principle, and true love came into its own.",No rating available.,['12'],The Blue or the Gray,No votes available.,1913,85
"['Paul Sanchez', 'Lari White', 'Leonid Citer', 'David Allen Brooks']","['Argentina:13', 'Australia:M', 'Brazil:12', 'Canada:PG', 'Denmark:11', 'Egypt:G::(self-applied)', 'Finland:K-12', 'France:Tous publics', 'Germany:12::(w)', 'Greece:K-12', 'Hong Kong:IIA', 'Iceland:L', 'India:UA', 'Indonesia:16+::(self-applied)', 'Israel:13::(self-applied)', 'Italy:T', 'Japan:G::(self-applied)', 'Malaysia:U', 'Mexico:B', 'Netherlands:6::(withdrawn)', 'Netherlands:12', 'New Zealand:M', 'Norway:11::(cinema rating)', 'Peru:Apt', 'Philippines:PG', 'Poland:12::(self-applied)', 'Portugal:M/12', 'Russia:12+', 'Singapore:PG', 'South Africa:PG', 'South Korea:12', 'Spain:A', 'Sweden:11', 'Switzerland:12::(canton of Geneva)', 'Switzerland:12::(canton of Vaud)', 'Taiwan:13+::(self-applied)', 'Thailand:u 13+::(self-applied)', 'Turkey:13+::(self-applied)', 'United Kingdom:12', 'United States:PG-13', 'Ukraine:12', 'United Arab Emirates:PG-15']",['Robert Zemeckis'],"['Adventure', 'Drama', 'Romance']",https://m.media-amazon.com/images/M/MV5BN2Y5ZTU4YjctMDRmMC00MTg4LWE1M2MtMjk4MzVmOTE4YjkzXkEyXkFqcGdeQXVyNTc1NTQxODI@.jpg,"Memphis-based FedEx operations executive Chuck Noland and grad student Kelly Frears have long dated and lived together, and despite each being the love of the other's life, have not gotten married because of their respective busy schedules, especially Chuck's as he is more often on business trips than he is at home. That marital status changes when on Christmas Day 1995 as Chuck is rushing off to catch yet another FedEx plane for a business trip, he gives Kelly a ring. That flight experiences technical difficulties, and goes down somewhere in the south Pacific. In a life raft, a relatively unharmed Chuck washes up on shore what he will learn is a deserted island, he unaware what has happened to any of his fellow flight mates, or the plane. However several of the packages on board for delivery do wash up on shore with him, those packages which he initially treats with respect. Chuck realizes that his priority is survival - which primarily means food, water, shelter and fire - and rescue. But survival is also in an emotional sense. To fulfill that emotional need, he has an heirloom pocket watch with Kelly's photo that she gave him as a Christmas present, and eventually opening the FedEx packages, a Wilson volleyball on which he paints a face and which he names Wilson. As time progresses, Chuck goes through a range of emotions, but if rescue is ever in the cards, he realizes that he has to find a way to get off the island, which is seemingly impossible in his circumstance due to the strong on shore surf he cannot get beyond without assistance. What Chuck may not fully realize is the longer he is not rescued, the harder it will be for him to return to his old life in its entirety if he ever is rescued. Although the thought of Kelly is what largely keeps him motivated to be rescued, Kelly, who probably believes him to be dead, may have moved on emotionally from him in the intervening time.",7.8,['143'],Cast Away,619152,2000,86
"['Meryl Streep', 'Bruce Willis', 'Goldie Hawn', 'Isabella Rossellini']","['Argentina:13', 'Australia:M', 'Brazil:12', 'Brazil:Livre', 'Canada:PA::(Manitoba)', 'Canada:14::(Nova Scotia)', 'Canada:PG::(Ontario)', 'Canada:G::(Quebec)', 'Denmark:15', 'Finland:K-12', 'Finland:K-16::(TV rating)', 'Finland:K-14', 'France:Tous publics', 'Germany:12', 'Hong Kong:II', 'Iceland:L', 'India:A::(Bombay)', 'Ireland:PG', 'Israel:12', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:PG-13', 'Netherlands:12', 'Netherlands:AL::(DVD)', 'New Zealand:PG', 'Norway:15', 'Peru:14', 'Philippines:G', 'Poland:12::(self-applied)', 'Portugal:M/12', 'Russia:12+', 'Singapore:PG', 'South Korea:18::(video rating)', 'South Korea:15::(theatrical rating)', 'Spain:A', 'Sweden:15', 'Sweden:7::(Viaplay self-rating)', 'Taiwan:12+', 'Turkey:15+::(DVD rating)', 'United Kingdom:PG', 'United Kingdom:12', 'United States:TV-14::(DLSV, TV Rating.)', 'United States:PG-13', 'United Arab Emirates:Not Rated']",['Robert Zemeckis'],"['Comedy', 'Fantasy', 'Horror']",https://m.media-amazon.com/images/M/MV5BMWI1MDUxNzgtZTdjMC00MmFmLTlmYjUtNWM5YzRmNjMwMDY2XkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,"In 1978, on Broadway, the decadent and narcissist actress Madeline Ashton is performing Songbird, based on Tennessee Williams' Sweet Bird of Youth. Then she receives her rival Helen Sharp, who is an aspiring writer, and her fiancee Ernest Menville, who is a plastic surgeon, in her dressing-room. Soon Menville calls off his commitment with Helen and marries Madeline. Seven years later, Helen is obese in a psychiatric hospital and obsessed in seeking revenge on Madeline. In 1992, the marriage of Madeline and Menville is finished and he is no longer a surgeon but an alcoholic caretaker. Out of the blue, they are invited to a party where Helen will release her novel Forever Young and Madeline goes to a beauty shop. The owner gives a business card of the specialist in rejuvenation Lisle Von Rhuman to her. When the envious Madeline sees Helen thin in a perfect shape, she decides to seek out Lisle and buys a potion to become young again. Further, she advises that Madeline must take care of her body. Meanwhile Helen seduces Menville and they plot a scheme to kill Madeline. When Madeline comes home, she has an argument Menville and he pushes her from the staircase. She breaks her neck but becomes a living dead. When Helen arrives at Menville's house expecting that Madeline is dead, she is murdered by Madeline. But she also becomes a living dead and they conclude they need Menville to help them to maintain their bodies. But Menville wants to leave them.",6.6,['104'],Death Becomes Her,126089,1992,87
"['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'Ronald Lacey']","['Argentina:13', 'Australia:M', 'Australia:NRC', 'Australia:M', 'Australia:PG', 'Brazil:Livre', 'Brazil:14', 'Brazil:Livre::(1993 - TV)', 'Bulgaria:B', 'Canada:PG::(Alberta / Ontario)', 'Canada:14A::(Canadian Home Video rating)', 'Canada:PA::(Manitoba)', 'Canada:14::(Nova Scotia)', 'Canada:13+::(Quebec)', 'Canada:R::(Saskatchewan)', 'Canada:G::(Quebec)', 'Chile:14', 'Colombia:12', 'Czechia:U', 'Denmark:15', 'Egypt:12+', 'Finland:K-12', 'Finland:K-11', 'Finland:K-16', 'France:Tous publics', 'Germany:12', 'Greece:K-8', 'Hong Kong:II', 'Hong Kong:IIA', 'Hungary:12', 'Iceland:12', 'India:UA', 'India:U::(recommended rating)', 'India:A', 'Ireland:PG', 'Israel:PG', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Maldives:12+', 'Malta:PG', 'Mexico:A', 'Netherlands:12::(DVD rating)', 'New Zealand:PG', 'Nigeria:G', 'Norway:15::(DVD and Blu-ray rating)', 'Norway:7::(Streaming rating)', 'Norway:16::(cinema rating)', 'Peru:14', 'Philippines:G', 'Poland:12::(self-applied)', 'Portugal:M/12', 'Russia:0+', 'Saudi Arabia:G', 'Singapore:PG', 'South Africa:13::(self-applied)', 'South Korea:12', 'Spain:A', 'Sweden:15', 'Sweden:7+::(Digital Streaming)', 'Sweden:12::(Disney+ rating)', 'Sweden:15', 'Taiwan:U::(self-applied)', 'Thailand:u 15+::(self-applied)', 'Turkey:16+::(self-applied)', 'United Kingdom:12A', 'United Kingdom:A', 'United Kingdom:12A::(cinema rating)', 'United Kingdom:PG', 'United States:TV-14::(DLSV, TV rating)', 'United States:TV-PG::(TV rating)', 'United States:PG', 'United Arab Emirates:16+::(self-applied)', 'West Germany:16']",['Steven Spielberg'],"['Action', 'Adventure']",https://m.media-amazon.com/images/M/MV5BNTU2ODkyY2MtMjU1NC00NjE1LWEzYjgtMWQ3MzRhMTE0NDc0XkEyXkFqcGdeQXVyMjM4MzQ4OTQ@.jpg,"The year is 1936. An archeology professor named Indiana Jones is venturing in the jungles of South America searching for a golden statue. Unfortunately, he sets off a deadly trap but miraculously escapes. Then, Jones hears from a museum curator named Marcus Brody about a biblical artifact called The Ark of the Covenant, which can hold the key to human existence. Jones has to venture to vast places such as Nepal and Egypt to find this artifact. However, he will have to fight his enemy Rene Belloq and a band of Nazis in order to reach it.",8.4,['115'],Indiana Jones and the Raiders of the Lost Ark,1011739,1981,88
"['Harrison Ford', 'Sean Connery', 'Denholm Elliott', 'Alison Doody']","['Argentina:13', 'Australia:PG', 'Brazil:Livre::(1991, cinema and TV)', 'Brazil:Livre', 'Brazil:14', 'Canada:PG::(Manitoba/Ontario)', 'Canada:14::(Nova Scotia)', 'Canada:G::(Quebec)', 'Chile:14', 'Colombia:12', 'Denmark:11::(DVD rating)', 'Egypt:Not Rated::(self-applied)', 'Finland:K-14', 'Finland:K-16/13', 'Finland:K-12::(DVD and Bluray rating)', 'France:Tous publics', 'Germany:12', 'Greece:K-8', 'Hong Kong:II', 'Hong Kong:IIA', 'Hungary:12', 'Iceland:12', 'India:U', 'Ireland:PG', 'Israel:PG', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:A', 'Netherlands:AL', 'Netherlands:12::(DVD rating)', 'New Zealand:PG', 'Nigeria:G', 'Norway:12::(Netflix self-rating)', 'Norway:15::(cinema rating)', 'Peru:Apt', 'Philippines:PG-13', 'Poland:12::(self-applied)', 'Portugal:M/12', 'Russia:0+', 'Saudi Arabia:G', 'Singapore:PG', 'South Africa:PG', 'South Korea:15', 'South Korea:12', 'South Korea:All::(theatrical rating)', 'Spain:A', 'Sweden:15', 'Thailand:u 15+::(self-applied)', 'Turkey:13+::(self-applied)', 'United Kingdom:PG', 'United Kingdom:12A::(cinema rating)', 'United States:PG-13', 'United Arab Emirates:PG-15::(self-applied)']",['Steven Spielberg'],"['Action', 'Adventure']",https://m.media-amazon.com/images/M/MV5BY2Q0ODg4ZmItNDZiYi00ZWY5LTg2NzctNmYwZjA5OThmNzE1XkEyXkFqcGdeQXVyMjM4MzQ4OTQ@.jpg,"An art collector appeals to Indiana Jones to embark on a search for the Holy Grail. He learns that another archaeologist has disappeared while searching for the precious goblet, and the missing man is his own father, Dr. Henry Jones. The artifact is much harder to find than they expected, and its powers are too much for those impure of heart.",8.2,['127'],Indiana Jones and the Last Crusade,790622,1989,89
"['Harrison Ford', 'Kate Capshaw', 'Ke Huy Quan', 'Amrish Puri']","['Argentina:13', 'Australia:NRC', 'Australia:M', 'Australia:PG', 'Brazil:Livre', 'Brazil:14', 'Brazil:Livre::(video)', 'Brazil:14::(1991 - TV)', 'Canada:PG::(Canadian Home Video rating)', 'Canada:PG::(Manitoba/Ontario)', 'Canada:14::(Nova Scotia)', 'Canada:13+::(Quebec)', 'Canada:G::(Quebec)', 'Chile:14', 'Colombia:12', 'Denmark:11', 'Ecuador:12::(self-applied)', 'Egypt:G::(self-applied)', 'Finland:K-16', 'Finland:K-12', 'France:Tous publics', 'Germany:12', 'Germany:12', 'Greece:K-8', 'Hong Kong:IIA', 'Hungary:12', 'Iceland:10', 'Iceland:12::(video rating)', 'India:UA', 'India:(Banned)', 'Ireland:PG', 'Israel:PG', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:A', 'Netherlands:12::(DVD rating)', 'New Zealand:PG', 'Nigeria:PG', 'Norway:15::(DVD and Blu-ray rating)', 'Norway:12::(VOD)', 'Norway:16::(cinema rating)', 'Peru:Apt', 'Poland:12', 'Portugal:M/12', 'Portugal:M/6', 'Russia:0+', 'Saudi Arabia:PG', 'Singapore:PG', 'South Africa:PG', 'South Africa:13::(self-applied)', 'South Korea:12', 'Spain:13', 'Spain:12::(Movistar+)', 'Sweden:15', 'Thailand:u 15+::(self-applied)', 'Turkey:7+::(self-applied)', 'United Kingdom:12A', 'United Kingdom:12::(DVD rating)', 'United Kingdom:PG', 'United Kingdom:12A', 'United States:PG', 'United Arab Emirates:PG::(self-applied)', 'West Germany:16']",['Steven Spielberg'],"['Action', 'Adventure']",https://m.media-amazon.com/images/M/MV5BYzgzMTIzNzctNmNiZC00ZDYyLWJjNzktMmQ2MDM2ZDkwZGVhXkEyXkFqcGdeQXVyMjM4MzQ4OTQ@.jpg,"Indiana Jones teams up with a nightclub singer named Wilhelmina ""Willie"" Scott and a twelve-year-old Chinese boy named Short Round. They end up in a small distressed village in India, where the people believe that evil spirits have taken all their children away after a sacred precious stone was stolen. They also discover the great mysterious terror surrounding a booby-trapped temple known as the Temple of Doom. Thuggee is beginning to attempt to rise once more, believing that with the power of all five Sankara stones they can rule the world. It's all up to Indiana to put an end to the Thuggee campaign, rescue the lost children, win the girl and conquer the Temple of Doom.",7.5,['118'],Indiana Jones and the Temple of Doom,521578,1984,90
"['Sean Patrick Flanery', 'Ronny Coutteure', 'Adrian Edmondson', 'Jayne Ashbourne']",[],['Carl Schultz'],"['Action', 'Adventure']",https://m.media-amazon.com/images/M/MV5BOTg2MTc2NDAzOF5BMl5BanBnXkFtZTcwODExNDIyMQ@@.jpg,"This movie finds Henry ""Indiana"" Jones, Jr. (Sean Patrick Flanery) vagabonding around the South Pacific on a treasure hunt for a fabled lost diamond. The war in Europe ends, but a new adventure begins for Indy when a mysterious man's dying words, ""The eye of the peacock."" send him and Remy Baudouin (Ronny Coutteure) on a thrilling treasure hunt for one of Alexander the Great's most prized possessions. Pursued by a dangerous one-eyed man, Indiana follows the trail of the diamond from London to Alexandria to the South Seas, where he has a run-in with a murderous band of Chinese pirates. The shipboard battle that ensues is a spectacular display of swords, guns and flying fists. Marooned by the pirates on a remote desert island, Indiana is captured by savage headhunters, but before they can turn him into a shrunken head and cannibal stew, he is rescued by anthropologist Bronislaw Malinowski (Sir Tom Courtenay), and makes a life-altering decision.",6.6,['94'],The Adventures of Young Indiana Jones: Treasure of the Peacock's Eye,1032,1995,91
"['Rowan Atkinson', 'Matilda Ziegler', 'Robin Driscoll', 'Matthew Ashforde']","['Argentina:Atp', 'Australia:G', 'Australia:PG::(cable rating)', 'Brazil:10', 'Egypt:Not Rated::(DVD rating)', 'France:Tous publics', 'Germany:0', 'Germany:6::(few episodes)', 'India:U', 'Italy:T', 'Japan:G', 'Malaysia:P13', 'Netherlands:AL::(DVD rating)', 'Norway:A', 'Philippines:PG::(self-applied)', 'Poland:7::(self-applied)', 'Singapore:PG', 'South Africa:10-12PG::(self-applied)', 'Spain:A', 'Sweden:7::(self-applied)', 'United Kingdom:U::(video rating)', 'United States:Not Rated', 'United States:TV-G::(some episodes)', 'United States:TV-PG::(some episodes)']",[],"['Comedy', 'Family']",https://m.media-amazon.com/images/M/MV5BMGNhODY0ZjktYjY2ZS00MGNkLTg2ZTUtMGEwNGRlMmY3ZjQ4XkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg,"Mr Bean (portrayed by Sir Rowan Sebastian Atkinson) is a lazy, crazy, clumsy, mischievous and destructive lunatic alien man from outer space who has fallen to earth out of his UFO. join him on his adventures of solving problems and creating worse disasters in this hilarious slapstick science fiction comedy Television sitcom series for the entire family.",8.6,['25'],Mr. Bean Pink,127937,1990,92
"['Rowan Atkinson', 'Matilda Ziegler', 'Robin Driscoll', 'Matthew Ashforde']","['Argentina:Atp', 'Australia:G', 'Australia:PG::(cable rating)', 'Brazil:10', 'Egypt:Not Rated::(DVD rating)', 'France:Tous publics', 'Germany:0', 'Germany:6::(few episodes)', 'India:U', 'Italy:T', 'Japan:G', 'Malaysia:P13', 'Netherlands:AL::(DVD rating)', 'Norway:A', 'Philippines:PG::(self-applied)', 'Poland:7::(self-applied)', 'Singapore:PG', 'South Africa:10-12PG::(self-applied)', 'Spain:A', 'Sweden:7::(self-applied)', 'United Kingdom:U::(video rating)', 'United States:Not Rated', 'United States:TV-G::(some episodes)', 'United States:TV-PG::(some episodes)']",[],"['Comedy', 'Family']",https://m.media-amazon.com/images/M/MV5BMGNhODY0ZjktYjY2ZS00MGNkLTg2ZTUtMGEwNGRlMmY3ZjQ4XkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg,"Mr Bean (portrayed by Sir Rowan Sebastian Atkinson) is a lazy, crazy, clumsy, mischievous and destructive lunatic alien man from outer space who has fallen to earth out of his UFO. join him on his adventures of solving problems and creating worse disasters in this hilarious slapstick science fiction comedy Television sitcom series for the entire family.",8.6,['25'],Mr. Bean Orange,127937,1990,93
